date_period,measure,cdid,value,unit,pre_unit
1945,PC Finance: Other borrowing (other than from bank's or LA's) #m,EYJS,,,
1945,PC Finance: Total transactions in assets #m,EYJT,,,
1945,PC Finance: Transactions in LA debt #m,EYJV,,,
1945,PC Finance: Transactions in other CG debt (Gilts TBs etc) #m,EYJW,,,
1945,PC Notes and coin: Coin,LSJP,,,
1945,PC finance: net payments of National Savings #m,AAGB,,,
1945,PC: Accounts receivable/payable: £m CPNSA,ANVQ,,m,£
1945,PC: Capital grants (net) within public sector (D92&D99): £m CPNSA,ANNG,,m,£
1945,PC: Capital grants from private sector: £m CPNSA,ADSE,,m,£
1945,PC: Current budget deficit (B.6n): £m CPNSA,FDDP,,m,£
1945,PC: Current exp: Interest & divs paid to private sector and RoW (D4): £m CPNSA,GZSO,,m,£
1945,PC: Current receipts: Rent and other current transfers: £m CPNSA,ANCW,,m,£
1945,PC: From central government to public corporations: £m CPNSA,ABEI,,m,£
1945,PC: Gross fixed capital formation (K2): £m CPNSA,ANNQ,,m,£
1945,PC: Housing Association Net Cash Requirement: NSA: £m,DUHO,,,
1945,PC: Interest & dividends (net) from public sector (D41&D42): £m CPNSA,ANRW,,m,£
1945,PC: Interest & dividends from private sector and rest of world (D41/42):£m CPNSA,GVHG,,m,£
1945,PC: Level: AF.2: PC/GG cross holdings: £m CP NSA,JKR9,,,
1945,PC: Level: AF.3: PC/GG cross holdings: Debt securities (excl gilts) and loans: £m CP NSA,JMC9,,,
1945,PC: Level: AF.3: PC/GG cross holdings: Debt securities (excl gilts): £m CP NSA,JMC5,,,
1945,PC: Level: AF.4: PC/GG cross holdings: £m CP NSA,JKW2,,,
1945,PC: Net Financial Liabilities: NSA:£m,CPPK,,,
1945,PC: Net acquisition of company securities: £m CPNSA,ANRZ,,m,£
1945,PC: Net cash requirement / market and overseas borrowing: £m CPNSA,J5IH,,m,£
1945,PC: Net cash requirement: £m CPNSA,ABEM,,m,£
1945,PC: Net lending to private sector and Rest of World: £m CPNSA,ANRY,,m,£
1945,PC: Other financial transactions: £m CPNSA,ANVU,,m,£
1945,PC: PC Gross Debt Held by All Other Sectors (including CG),EYYD,,m,£
1945,PC: Total current expenditure: £m CPNSA,ANLS,,m,£
1945,PC: Total current receipts: £m CPNSA,ANBZ,,m,£
1945,PC: Total net investment: £m CPNSA,ANNU,,m,£
1945,PC:LI:LEVEL:Debt securities and loans: CP NSA: £m,JMC2,,,
1945,PS Consolidated Gross Debt Less cg/psbgs cross holdings of debt,KSD3,,,
1945,PS Consolidated Gross Debt Less lg/psbgs cross holdings of debt,KSD4,,,
1945,PS Consolidated Gross Debt: Less cg/nfpcs cross holdings of debt,KSC8,,m,£
1945,PS Consolidated Gross Debt: Less lg/nfpcs cross holdings of debt,KSC9,,m,£
1945,PS Ex Consolidated Gross Debt,KSD2,,,
1945,PS ex PS Banks: Current expenditure: Net Social Benefits Payable: (£m) CP NSA,CWNZ,,,
1945,PS liquid assets: cg deposits and other short term assets,KSD5,,,
1945,PS liquid assets: less cg deposits and other short term assets with psbgs,KSE2,,m,£
1945,PS liquid assets: less lg deposits and other short term assets with psbgs,KSE3,,m,£
1945,PS liquid assets: lg deposits and other short term assets,KSD6,,,
1945,PS liquid assets: nfpcs deposits and other short term assets,KSD7,,m,£
1945,PS liquid assets: psbgs liquid assets,KSD9,,m,£
1945,PS: Accounts receivable/payable (exc PS Banks): £m CPNSA,JW35,,m,£
1945,PS: Accounts receivable/payable: £m CPNSA,ANSW,,m,£
1945,PS: Adjustment for interest on gilts (exc PS Banks) (F.3): £m CPNSA,JW36,,m,£
1945,PS: Adjustment for interest on gilts: £m CPNSA,ANSX,,m,£
1945,PS: Adjustment for the Change in Pension Entitlements (D.8): (£m) CP NSA,CWO4,,,
1945,PS: BoE contribution to PS net debt: £m CPNSA,A8J8,,m,£
1945,PS: Capital grants from private sector: £m CPNSA,ANST,,m,£
1945,PS: Capital grants to private sector: £m CPNSA,ANSS,,m,£
1945,PS: Compulsory social contributions (D61): £m CPNSA,ANBO,,m,£
1945,PS: Consolidated gross debt (exc BoE): £m CPNSA,BKQA,,,
1945,PS: Current Budget Deficit (exc PS Banks) as a % of GDP: CPNSA,JW2V,,%,
1945,PS: Current Budget Deficit (excluding public sector banks): £m: CPNSA,JW2T,,m,£
1945,PS: Current Budget Deficit (including public sector banks): £m: CPNSA,ANMU,,m,£
1945,PS: Current exp: Interest & dividends paid to private sector and RoW: £m CPNSA,ANLO,,m,£
1945,PS: Current expenditure: Net social benefits (D62): £m CPNSA,ANLY,,m,£
1945,PS: Current expenditure: Other current grants: £m CPNSA,JW3F,,m,£
1945,PS: Current receipts: Rent and other current transfers: £m CPNSA,ANBS,,m,£
1945,PS: Current receipts: Taxes on income and wealth: £m CPNSA,ANSO,,m,£
1945,PS: Depreciation: Consumption of fixed capital (K1): £m CPNSA,ANNZ,,m,£
1945,PS: GG and NFPC liquid assets: General government: £m CPNSA,MDK3,,m,£
1945,PS: General government/PS Banks cross holdings of debt: £m CPNSA,MDL7,,m,£
1945,PS: Gross Operating Surplus (B.2n): £m CPNSA,ANBP,,m,£
1945,PS: Gross fixed capital formation: £m CPNSA,ANSQ,,m,£
1945,PS: Increase in inventories and valuables: £m CPNSA,ANSR,,m,£
1945,PS: Interest & dividends (net) from public sector: £m CPNSA,KB3E,,m,£
1945,PS: Interest & dividends from private sector and rest of world (D41/42):£m CPNSA,ANBQ,,m,£
1945,PS: Net Borrowing (exc PS Banks) as a % of GDP: CPNSA,J5IJ,,%,
1945,PS: Net Borrowing (excluding public sector banks): £m: CPNSA,J5II,,m,£
1945,PS: Net Borrowing (including public sector banks): £m: CPNSA,ANNX,,m,£
1945,PS: Net Borrowing as a % of GDP: CPNSA,J4DD,,%,
1945,PS: Net Debt (excluding public sector banks) as a % of GDP: NSA,HF6X,,%,
1945,PS: Net Debt (excluding public sector banks): £bn: CPNSA,HF6W,,bn,£
1945,PS: Net Debt (including public sector banks) as a % of GDP: NSA,RUTO,,%,
1945,PS: Net Debt (including public sector banks): £bn: CPNSA,RUTN,,bn,£
1945,PS: Net Investment (exc PS Banks) as a % of GDP: CPNSA,MUB2,,%,
1945,PS: Net Investment (excluding public sector banks): £m: CPNSA,JW2Z,,m,£
1945,PS: Net Investment (including public sector banks): £m: CPNSA,ANNW,,m,£
1945,PS: Net acquisition of company securities (exc PS Banks) (F.5): £m CPNSA,JW34,,m,£
1945,PS: Net cash requirement (exc PS Banks) (PSNCR exc): £m CPNSA,JW38,,m,£
1945,PS: Net cash requirement: £m CPNSA,RURQ,,m,£
1945,PS: Net debt (PSND): £m CPNSA,BKQK,,m,£
1945,PS: Net lending to private sector and Rest of World: £m CPNSA,ANSU,,m,£
1945,PS: Net lending to private sector and rest of world (exc PS Banks) F.4: £m CPNA,JW33,,m,£
1945,PS: Other financial transactions (exc PS Banks): £m CPNSA,JW37,,m,£
1945,PS: Other financial transactions: £m CPNSA,ANSY,,m,£
1945,PS: PS Banks Interest & divs from private sector and rest of world (D41/42): £m,JW3A,,m,£
1945,PS: PS Banks: Accounts receivable/payable: £m CPNSA,JW3H,,m,£
1945,PS: PS Banks: Adjustment for interest on gilts: £m CPNSA,JW3I,,m,£
1945,PS: PS Banks: Capital grants (net) within public sector: £m CPNSA,J5IK,,m,£
1945,PS: PS Banks: Capital grants from private sector: £m CPNSA,IL6L,,m,£
1945,PS: PS Banks: Capital grants to private sector: £m CPNSA,IL6K,,m,£
1945,PS: PS Banks: Current budget deficit (B.6n): £m CPNSA,IL68,,m,£
1945,PS: PS Banks: Current exp: Interest & divs paid to private sector & RoW:£m CPNSA,JW3D,,m,£
1945,PS: PS Banks: Current receipts: Rent and other current transfers: £m CPNSA,K9UL,,m,£
1945,PS: PS Banks: Depreciation: Consumption of fixed capital: £m CPNSA,IL67,,m,£
1945,PS: PS Banks: Gross fixed capital formation: £m CPNSA,IL69,,m,£
1945,PS: PS Banks: Net acquisition of company securities: £m CPNSA,J5IL,,m,£
1945,PS: PS Banks: Net lending to private sector and Rest of World: £m CPNSA,JW3G,,m,£
1945,PS: PS Banks: Other financial transactions: £m CPNSA,IL6C,,m,£
1945,"PS: PS Banks: Saving, gross plus capital taxes: £m CPNSA",IL66,,m,£
1945,PS: PS Banks: Total current expenditure: £m CPNSA,JW3E,,m,£
1945,PS: PS Banks: Total net investment: £m CPNSA,IL6A,,m,£
1945,PS: Public Sector Banks Net Borrowing: £m CPNSA,IL6B,,m,£
1945,PS: Public Sector Banks net cash requirement: £m CPNSA,IL6D,,,
1945,PS: Public Sector Banks: Current expenditure: Other current grants: £m CPNSA,JW3C,,m,£
1945,PS: Public Sector Banks: Current receipts: Taxes on income and wealth: £m CPNSA,JW39,,m,£
1945,PS: Public Sector Banks: Gross Operating Surplus: £m CPNSA,IL64,,m,£
1945,PS: Public Sector Banks: Interest & dividends (net) from public sector: £m CPNSA,JW3B,,m,£
1945,PS: Public Sector Banks: Total current receipts: £m CPNSA,IL65,,m,£
1945,PS: Public sector banks gross debt: £m CPNSA,JX9R,,m,£
1945,PS: Receipts table: Total Public Sector Taxes and NICS: £m: NSA,AHHY,,,
1945,"PS: Saving, gross plus capital taxes: £m CPNSA",ANSP,,m,£
1945,PS: Total current expenditure: £m CPNSA,ANLT,,m,£
1945,PS: Total current receipts: £m CPNSA,ANBT,,m,£
1945,PS: Total managed expenditure: £m CPNSA,EBFT,,m,£
1945,PS: exc PS Banks Interest & dividends (net) from public sector: £m CPNSA,JW2M,,m,£
1945,PS: exc PS Banks: Capital grants (net) within public sector: £m CPNSA,K9UM,,m,£
1945,PS: exc PS Banks: Capital grants from private sector: £m CPNSA,JW2Y,,m,£
1945,PS: exc PS Banks: Capital grants to private sector: £m CPNSA,JW2X,,m,£
1945,PS: exc PS Banks: Current expenditure: Other current grants (D75): £m CPNSA,NNAI,,m,£
1945,PS: exc PS Banks: Current receipts: Rent and other current transfers: £m CPNSA,JW2N,,m,£
1945,PS: exc PS Banks: Current receipts: Taxes on income and wealth: £m CPNSA,JW2J,,m,£
1945,PS: exc PS Banks: Depreciation: Consumption of fixed capital: £m CPNSA,JW2S,,m,£
1945,PS: exc PS Banks: Gross Operating Surplus: £m CPNSA,JW2K,,m,£
1945,PS: exc PS Banks: Gross fixed capital formation: £m CPNSA,JW2U,,m,£
1945,PS: exc PS Banks: Increase in inventories and valuables: £m CPNSA,JW2W,,m,£
1945,PS: exc PS Banks: Interest & Divs from Private Sector and RoW: £m CPNSA,JW2L,,m,£
1945,"PS: exc PS Banks: Saving, gross plus capital taxes: £m CPNSA",JW2R,,m,£
1945,PS: exc PS Banks: Total current expenditure: £m CPNSA,JW2Q,,m,£
1945,PS: exc PS Banks: Total current receipts: £m CPNSA,JW2O,,m,£
1945,PS: exc PS Banks: Total managed expenditure: £m CPNSA,KX5Q,,,
1945,PS: net acquisition of company securities: £m CPNSA,ANSV,,m,£
1945,PS:exc PS Banks: Adjustment for the Change in Pension Entitlements (D.8): (£m) CP NSA,CWO3,,,
1945,PS:exc PS Banks: Current exp: Interest & divs paid to private sector and RoW: £m,JW2P,,m,£
1945,Pub Sec: AF.62: Level: Asset: Life insurance and annuity entitlements: £m CP NSA,CWVM,,,
1945,Pub Sect: Assets: Equity assets (AF.5) :NSA:£m,CPNA,,,
1945,Pub Sect: Assets: Non-life insurance technical reserve assets (AF.61) :NSA:£m,CPNB,,,
1945,Pub Sect: Assets: Other accounts receivable (AF.8) :NSA:£m,CPNC,,,
1945,Pub Sect: Assets: Other assets not included as liquid assets in PSND ex :NSA:£m,CPND,,,
1945,Pub Sect: Assets:Loan assets (AF.4) :NSA:£m,CPMZ,,,
1945,Pub Sect: Liabilities: Financial derivative liabilities (AF.7) :NSA:£m,CPMX,,,
1945,Pub Sect: Liabilities: Monetary Gold & Special Drawing Right liabilities:NSA:£m,CPMU,,,
1945,Pub Sect: Liabilities: Other accounts payable (AF.8): NSA:£m,CPMY,,,
1945,Pub Sect: Liabilities: Pensions: (AF.6M) :NSA:£m,CPMV,,,
1945,Pub Sect: Liabilities:Provisions for standardised guarantees (AF.66) :NSA:£m,CPMW,,,
1945,Pub sector pensions: Net Financial Liabilities: NSA:£m,CWVN,,,
1945,Public Corporations (S.11001): Net Lending (+) / Net borrowing (-) (B.9N): CP £m: NSA,CPCM,,m,£
1945,Public Corporations: Net Worth: (B.90): £m: CP: NSA,JDUY,,,
1945,Public Sector (excl public sector banks and BoE): Deposits and other short term assets: Liquid assets: £m CP NSA,JMEM,,,
1945,Public Sector Net Debt excluding PS banks (PSND excl PS Banks): £m CPNSA,KSE6,,m,£
1945,Public Sector Net Financial Liabilities (PSNFL ex) :NSA:£m,CPNF,,,
1945,Public Sector Net Financial Liability excluding Public Sector Banks (PSNFL excl PSB): £bn CPNSA,JSK7,,,
1945,Public Sector Net Worth: IMF GFSM: £m: CP: NSA,JEJU,,,
1945,Public Sector Pensions: AF.2: Level: Liability: Currency and Deposits: £m CP NSA,CWQG,,,
1945,Public Sector Pensions: AF.3: Level: Liability: Debt Securities: Face value: £m CP NSA,JLL6,,,
1945,Public Sector Pensions: AF.4: Level: Liability: Loans: £m CP NSA,CWQK,,,
1945,Public Sector Pensions: Consolidated Gross Debt: cross holdings of CG debt,CWP4,,m,£
1945,Public Sector Pensions: Gross Debt Held by All Other Sectors (including CG),CWP3,,m,£
1945,Public Sector Pensions: Level: Liability: Debt securities and loans: £m CP NSA,JMC4,,,
1945,Public Sector Pensions: Net Borrowing (B.9n): (£m) CP NSA,CWNY,,m,£
1945,Public Sector Pensions: Net Worth: (B.90): £m: CP: NSA,JCHY,,,
1945,Public Sector Pensions: Net cash requirement (Own account): £m CPNSA,CWP2,,m,£
1945,Public Sector Pensions: deposits and other short term assets: Other liquid assets: £m CP NSA,CWP5,,m,£
1945,Public Sector ex PS Banks: Current expenditure on goods and services (D.1 + P.2): £m CPNSA,FV4W,,,
1945,Public Sector gross debt (excl public sector banks): £m: CP: NSA,JMEQ,,,
1945,Public Sector gross debt: Debt securities (excl gilts) and loans: £m: CP: NSA,JMEP,,,
1945,Public Sector: AF.63: Level: Asset: Pension entitlements: £m CP NSA,JKF5,,,
1945,Public Sector: AF.63: Level: Liability: Pension entitlements: £m CP NSA,JKF7,,,
1945,Public Sector: AF.64: Level: Asset: Claims of pension funds on pension managers: £m CP NSA,JKF6,,,
1945,Public Sector: AF.64: Level: Liability: Claims of pension funds on pension managers: £m CP NSA,JKF8,,,
1945,Public Sector: AF.65: Level: Asset: Entitlements to non-pension benefits: £m CP NSA,JLS4,,,
1945,Public Sector: AF.65: Level: Liability: Entitlements to non-pension benefits: £m CP NSA,JLS5,,,
1945,Public Sector: Asset: Cultivated Biological Resources: (AN.115): £m: CP: NSA,JM76,,,
1945,Public Sector: Asset: Currency: (AF.21): £m: CP: NSA,J688,,,
1945,Public Sector: Asset: Direct Investment: (AF.421): £m: CP: NSA,J6FT,,,
1945,Public Sector: Asset: Dwellings: (AN.111): £m: CP: NSA,J67P,,,
1945,Public Sector: Asset: Equity: (AF.51): £m: CP: NSA,J6GN,,,
1945,Public Sector: Asset: Finance Leases: (AF.423): £m: CP: NSA,J6FY,,,
1945,Public Sector: Asset: Fixed Assets: (AN.11): £m: CP: NSA,J67O,,,
1945,Public Sector: Asset: Intellectual Property Products: (AN.117): £m: CP: NSA,J67S,,,
1945,Public Sector: Asset: Inventories: (AN.12): £m: CP: NSA,J67T,,,
1945,Public Sector: Asset: Investment Fund Shares and Units: (AF.52): £m: CP: NSA,J8CN,,,
1945,Public Sector: Asset: Land: (AN.211): £m: CP: NSA,J67Y,,,
1945,Public Sector: Asset: Listed Shares: (AF.511): £m: CP: NSA,J6HH,,,
1945,Public Sector: Asset: Loans Secured on Dwellings: (AF.422 ): £m: CP: NSA,J6FU,,,
1945,Public Sector: Asset: Long-Term Debt Securities: (AF.32): £m: CP: NSA,J6BY,,,
1945,Public Sector: Asset: Long-Term Debt Securities; Bonds Issued by the Rest of the World: (AF.32N9): £m: CP: NSA,J6C2,,,
1945,Public Sector: Asset: Long-Term Debt Securities; Issued by UK MFIs and Other UK Residents: (AF.32N5-6): £m: CP: NSA,J6BZ,,,
1945,Public Sector: Asset: Long-Term Loans: (AF.42): £m: CP: NSA,J6FS,,,
1945,"Public Sector: Asset: Machinery, Equipment and Weapons Systems: (AN.113+114): £m: CP: NSA",J67R,,,
1945,Public Sector: Asset: Monetary Gold: (AF.11): £m: CP: NSA,J682,,,
1945,Public Sector: Asset: Non-Financial Assets: (AN): £m: CP: NSA,JI5V,,,
1945,Public Sector: Asset: Non-Produced Non-Financial Assets: (AN.2): £m: CP: NSA,J67W,,,
1945,"Public Sector: Asset: Other Accounts Receivable, Excluding Trade Credits and Advances: (AF.89): £m: CP: NSA",J8K8,,,
1945,Public Sector: Asset: Other Buildings and Structures: (AN.112): £m: CP: NSA,J67Q,,,
1945,Public Sector: Asset: Other Deposits: (AF.29): £m: CP: NSA,J68C,,,
1945,Public Sector: Asset: Other Long-Term Loans: (AF.424): £m: CP: NSA,J6GF,,,
1945,Public Sector: Asset: Other Long-Term Loans;of Which Student Loans: (AF.424): £m: CP: NSA,J6GI,,,
1945,Public Sector: Asset: Produced Non-Financial Assets: (AN.1): £m: CP: NSA,J67N,,,
1945,Public Sector: Asset: Short-Term Debt Securities: (AF.31): £m: CP: NSA,J6BF,,,
1945,Public Sector: Asset: Short-Term Debt Securities; Issued by UK MFIs and Other UK Residents: (AF.31N5-6): £m: CP: NSA,J6BR,,,
1945,Public Sector: Asset: Short-Term Debt Securities; MMIs Issued by Rest of the World: (AF.31N9 ): £m: CP: NSA,J6BS,,,
1945,Public Sector: Asset: Short-Term Loans: (AF.41): £m: CP: NSA,J6C6,,,
1945,Public Sector: Asset: Special Drawing Rights: (AF.12): £m: CP: NSA,J687,,,
1945,Public Sector: Asset: Total Assets £m: CP: NSA,J67M,,,
1945,Public Sector: Asset: Trade Credits and Advances: (AF.81): £m: CP: NSA,J8EW,,,
1945,Public Sector: Asset: Transferrable Deposits: (AF.22): £m: CP: NSA,J68B,,,
1945,Public Sector: Asset: Unlisted Shares and Other Equity: (AF.512 + AF.519): £m: CP: NSA,J6KA,,,
1945,Public Sector: Asset: Valuables: (AN.13): £m: CP: NSA,JCXN,,,
1945,Public Sector: Assets: Currency & Deposits (AF.2): NSA: £m,CPNU,,,
1945,Public Sector: Assets: Debt securities (AF.3): NSA: £m,CPNV,,,
1945,Public Sector: Assets: Financial derivatives & employee stock ops (AF.7):NSA: £m,CPNY,,,
1945,Public Sector: Assets: Monetary Gold & Special Drawing Rights (AF.1): NSA: £m,CPNT,,,
1945,Public Sector: Assets: Pensions (AF.6M): NSA: £m,CPNW,,,
1945,Public Sector: Assets: Provisions standardised guarantees (AF.66): NSA: £m,CPNX,,,
1945,Public Sector: Borrowing ex PS banks ex BoE: NSA: £m,CPNZ,,m,£
1945,Public Sector: Current Expenditure: Subsidies: £million: CPNSA,JSJ5,,,
1945,Public Sector: Illiquid instruments outside the boundary of PSND ex: £m CP NSA,JFX7,,,
1945,Public Sector: Liabilities: Currency & Deposits (AF.2) :NSA: £m,CPNH,,,
1945,Public Sector: Liabilities: Debt securities (AF.3): NSA: £m,CPNI,,,
1945,Public Sector: Liabilities: Equity (AF.5):NSA: £m,CPNO,,,
1945,Public Sector: Liabilities: Loans (AF.4): NSA: £m,CPNN,,,
1945,Public Sector: Liabilities: Non-life insurance tech reserves (AF.61) :NSA: £m,CPNP,,,
1945,Public Sector: Liability: Currency: (AF.21): £m: CP: NSA,J8KC,,,
1945,Public Sector: Liability: Direct Investment: (AF.421 ): £m: CP: NSA,J8ND,,,
1945,Public Sector: Liability: Equity: (AF.51): £m: CP: NSA,J8NL,,,
1945,Public Sector: Liability: Finance Leases: (AF.423 ): £m: CP: NSA,J8NH,,,
1945,Public Sector: Liability: Investment Fund Shares and Units: (AF.52): £m: CP: NSA,J8NR,,,
1945,Public Sector: Liability: Life Insurance and Annuity Entitlements: (AF.62): £m: CP: NSA,J8Q7,,,
1945,Public Sector: Liability: Listed Shares: (AF.511): £m: CP: NSA,J8NN,,,
1945,Public Sector: Liability: Loans Secured on Dwellings: (AF.422 ): £m: CP: NSA,J8NF,,,
1945,Public Sector: Liability: Long-Term Debt Securities: (AF.32): £m: CP: NSA,J8MT,,,
1945,Public Sector: Liability: Long-Term Debt Securities; British Government Securities: (AF.32N11): £m: CP: NSA,J8MX,,,
